,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,Meta Keywords 2,Meta Keywords 2 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
303,https://uhnj.org/directory/ophthalmology/macular_degen.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Ophthalmology,13,,0,,,,,,,,,,22699,254,13.195,2,,31,18,0,3.38,98,65,0,12,12,0,,,,,573b40ac3b9e2701b2f901633683431f,0.037,"Tue, 01 Feb 2022 17:13:58 GMT",,,,1.1,https://uhnj.org/directory/ophthalmology/macular_degen.htm,2022-02-04 11:34:29
304,https://uhnj.org/directory/surgery/vascular.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Surgery,7,,0,,,,,,,,,,25898,427,15.958,2,,18,2,0,0.38,114,51,0,14,12,0,,,,,7305ccee931485b95c664fc44fa0a33e,0.027,"Tue, 01 Feb 2022 17:13:47 GMT",,,,1.1,https://uhnj.org/directory/surgery/vascular.htm,2022-02-04 11:34:29
305,https://uhnj.org/specialized_services/livertransplant/html/transplantprocess/transplantsurgery.htm,text/html; charset=UTF-8,200,OK,Indexable,,"University Hospital, Newark, NJ",31,278,,0,0,,0,,0,Center for Advanced Liver Diseases and Transplantation,54,,0,The Surgery,11,,0,,,,,,,,,,23888,493,16.783,2,,59,22,0,4.13,86,43,0,16,13,0,,,,,823ff070f3bed360a3040b1929111509,0.027,"Tue, 26 Oct 2021 13:48:35 GMT",,,,1.1,https://uhnj.org/specialized_services/livertransplant/html/transplantprocess/transplantsurgery.htm,2022-02-04 11:34:29
306,https://uhnj.org/compliance/docs/UHNoticePrivacyPracticeProtectedHealth.pdf.pdf,text/html; charset=iso-8859-1,300,Multiple Choices,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,564,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.027,,,,,1.1,https://uhnj.org/compliance/docs/UHNoticePrivacyPracticeProtectedHealth.pdf.pdf,2022-02-04 11:34:29
307,https://uhnj.org/medical_records/index.shtml,text/html; charset=UTF-8,200,OK,Indexable,,"Medical Records | University Hospital, Newark, NJ",49,442,,0,0,,0,,0,Health Information Management (Medical Records),47,,0,Health Information Management (Medical Records),47,,0,,,,,,,,,,19500,213,13.087,2,,373,205,0,38.46,56,35,0,10,10,0,,,,,e42747c9f718fe7ac2c0a772f7b4094c,0.026,,,,,1.1,https://uhnj.org/medical_records/index.shtml,2022-02-04 11:34:29
308,https://uhnj.org/press_room/Baby-Friendly2/index.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Press Room | University Hospital, Newark, NJ",44,403,,0,0,,0,,0,,0,,0,University Hospital,19,,0,,,,,,,,,,32587,779,19.363,2,,13,2,0,0.38,79,47,0,12,12,0,,,,,c5282c249ef9542088674abc928aa2d3,0.027,"Tue, 01 Feb 2022 17:16:45 GMT",,,,1.1,https://uhnj.org/press_room/Baby-Friendly2/index.htm,2022-02-04 11:34:29
309,https://uhnj.org/press_room/Asymptomatic_COVID_Testing.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,150909,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.026,"Fri, 09 Apr 2021 06:47:58 GMT",,,,1.1,https://uhnj.org/press_room/Asymptomatic_COVID_Testing.pdf,2022-02-04 11:34:29
310,https://uhnj.org/press_room/RUTGERS_UH_Convalescent_Plasma_for_COVID_Treatment.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,149422,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.028,"Fri, 09 Apr 2021 06:47:36 GMT",,,,1.1,https://uhnj.org/press_room/RUTGERS_UH_Convalescent_Plasma_for_COVID_Treatment.pdf,2022-02-04 11:34:29
311,https://uhnj.org/directory/orthopaedics/index.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Orthopaedics,12,,0,,,,,,,,,,21694,191,11.423,2,,24,12,0,2.25,90,56,0,12,12,0,,,,,6131c3801117bffb7edff83d01701e91,0.026,"Tue, 01 Feb 2022 17:13:44 GMT",,,,1.1,https://uhnj.org/directory/orthopaedics/index.htm,2022-02-04 11:34:29
312,https://uhnj.org/directory/ophthalmology/glaucoma.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Ophthalmology,13,,0,,,,,,,,,,23073,246,12.708,2,,31,18,0,3.38,99,66,0,12,12,0,,,,,639f78b06896ebdc2b49c4787f66e6b4,0.08,"Tue, 01 Feb 2022 17:13:59 GMT",,,,1.1,https://uhnj.org/directory/ophthalmology/glaucoma.htm,2022-02-04 11:34:29
313,https://uhnj.org/UH-Vision.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,8032086,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.08,"Fri, 09 Apr 2021 06:50:33 GMT",,,,1.1,https://uhnj.org/UH-Vision.pdf,2022-02-04 11:34:29
314,https://uhnj.org/stroke/events.htm,text/html; charset=iso-8859-1,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,215,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.08,,,,,1.1,https://uhnj.org/stroke/events.htm,2022-02-04 11:34:29
315,https://uhnj.org/press_room/Red_Cross_Departure.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,151259,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.082,"Fri, 09 Apr 2021 06:46:57 GMT",,,,1.1,https://uhnj.org/press_room/Red_Cross_Departure.pdf,2022-02-04 11:34:29
316,https://uhnj.org/about/awards/images/GoldSeal.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,11835,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.081,"Fri, 09 Apr 2021 06:37:31 GMT",,,,1.1,https://uhnj.org/about/awards/images/GoldSeal.png,2022-02-04 11:34:29
317,https://uhnj.org/ACC/healthy_heart/index.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Ambulatory Care Services | University Hospital, Newark, NJ",58,523,,0,0,,0,,0,Ambulatory Care Services,24,,0,Healthy Heart Program,21,,0,,,,,,,,,,20625,257,13.62,2,,63,27,0,5.07,69,42,0,11,11,0,,,,,bd64696d5cd6a43a1af2e085607ca9f0,0.081,"Tue, 26 Oct 2021 13:18:39 GMT",,,,1.1,https://uhnj.org/ACC/healthy_heart/index.htm,2022-02-04 11:34:29
318,https://uhnj.org/directory/neuro_surg/skull_base_surgery.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Neurological Surgery,20,,0,,,,,,,,,,24566,332,13.973,2,,19,3,0,0.56,112,49,0,14,12,0,,,,,c0e89c1607d1d3f0e312aca9c043d316,0.025,"Tue, 01 Feb 2022 17:13:48 GMT",,,,1.1,https://uhnj.org/directory/neuro_surg/skull_base_surgery.htm,2022-02-04 11:34:29
319,https://uhnj.org/press_room/zika.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Press Room | University Hospital, Newark, NJ",44,403,,0,0,,0,,0,,0,,0,University Hospital,19,,0,,,,,,,,,,26278,516,17.731,2,,13,2,0,0.38,80,48,0,12,12,0,,,,,8e605842ae7fb005285f988c001ace02,0.087,"Tue, 01 Feb 2022 17:16:28 GMT",,,,1.1,https://uhnj.org/press_room/zika.htm,2022-02-04 11:34:29
320,https://uhnj.org/directory/psychiatry/general_adult.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Psychiatry,10,,0,,,,,,,,,,24983,249,11.245,2,,19,3,0,0.56,122,59,0,14,12,0,,,,,79dbebbbb780f93260161926d1059671,0.028,"Tue, 01 Feb 2022 17:14:07 GMT",,,,1.1,https://uhnj.org/directory/psychiatry/general_adult.htm,2022-02-04 11:34:29
321,https://uhnj.org/directory/physical_medicine/spinal_injection.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Physical Medicine and Rehabilitation,36,,0,,,,,,,,,,24463,345,14.199,2,,19,3,0,0.56,112,49,0,14,12,0,,,,,8c3b7edf9b09f1a1cfd78f7c2fd6f517,0.084,"Tue, 01 Feb 2022 17:13:49 GMT",,,,1.1,https://uhnj.org/directory/physical_medicine/spinal_injection.htm,2022-02-04 11:34:29
322,https://uhnj.org/directory/Vascular/index.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Vascular Center | University Hospital, Newark, NJ",49,435,,0,0,,0,,0,Vascular Center,15,,0,,0,,0,,,,,,,,,,20873,322,15.413,2,,18,6,0,1.13,64,38,0,10,10,0,,,,,6f31d285b27da9846201a30f8d3ed55e,0.091,"Tue, 26 Oct 2021 13:21:23 GMT",,,,1.1,https://uhnj.org/directory/Vascular/index.htm,2022-02-04 11:34:29
323,https://uhnj.org/contact/OPRA_Request_Form.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,182107,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.026,"Fri, 09 Apr 2021 06:39:40 GMT",,,,1.1,https://uhnj.org/contact/OPRA_Request_Form.pdf,2022-02-04 11:34:29
324,https://uhnj.org/about/awards/images/image006.gif,image/gif,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,7012,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.028,"Fri, 09 Apr 2021 06:37:31 GMT",,,,1.1,https://uhnj.org/about/awards/images/image006.gif,2022-02-04 11:34:29
325,https://uhnj.org/stroke/preventintro.htm,text/html; charset=iso-8859-1,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,221,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.081,,,,,1.1,https://uhnj.org/stroke/preventintro.htm,2022-02-04 11:34:29
326,https://uhnj.org/press_room/Rush_Gala/index.htm,text/html; charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,40307,734,11.953,2,,1,1,0,0.19,1,1,0,0,0,0,,,,,80f00a2cd778a6607fd48b53b15dcee9,0.026,"Tue, 13 Oct 2020 14:45:42 GMT",,,,1.1,https://uhnj.org/press_room/Rush_Gala/index.htm,2022-02-04 11:34:29
327,https://uhnj.org/press_room/Intl_Walk_to_School_Day.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,252509,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.027,"Fri, 09 Apr 2021 06:47:57 GMT",,,,1.1,https://uhnj.org/press_room/Intl_Walk_to_School_Day.pdf,2022-02-04 11:34:29
328,https://uhnj.org/directory/orthopaedics/trauma.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Orthopaedics,12,,0,,,,,,,,,,23740,355,15.183,2,,23,11,0,2.06,93,59,0,12,12,0,,,,,5af85e68f9699319b1175e2843edd222,0.025,"Tue, 01 Feb 2022 17:13:44 GMT",,,,1.1,https://uhnj.org/directory/orthopaedics/trauma.htm,2022-02-04 11:34:29
329,https://uhnj.org/telehealth/images/image006.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,53392,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.026,"Fri, 09 Apr 2021 06:50:03 GMT",,,,1.1,https://uhnj.org/telehealth/images/image006.png,2022-02-04 11:34:29
330,https://uhnj.org/press_room/Liver_Transplant_8-3-21.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,75601,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.096,"Wed, 04 Aug 2021 15:44:40 GMT",,,,1.1,https://uhnj.org/press_room/Liver_Transplant_8-3-21.pdf,2022-02-04 11:34:29
331,https://uhnj.org/covid-19/telehealth.html,text/html; charset=UTF-8,200,OK,Indexable,,"TeleHealth | University Hospital, Newark, NJ",44,390,,0,0,,0,,0,TeleHealth,10,,0,,0,,0,,,,,,,,,,34403,669,17.112,2,,57,6,0,1.13,143,52,0,18,14,0,,,,,3dc91c4ad42daf86bdb591c4c4bd56d1,0.027,"Tue, 01 Feb 2022 17:13:39 GMT",,,,1.1,https://uhnj.org/covid-19/telehealth.html,2022-02-04 11:34:29
332,https://uhnj.org/press_room/UH_Liver_Transplant_Recognition.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,65795,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.081,"Fri, 09 Apr 2021 06:47:22 GMT",,,,1.1,https://uhnj.org/press_room/UH_Liver_Transplant_Recognition.pdf,2022-02-04 11:34:29
333,https://uhnj.org/press_room/HVIP_Statement.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,166256,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.028,"Fri, 09 Apr 2021 06:47:09 GMT",,,,1.1,https://uhnj.org/press_room/HVIP_Statement.pdf,2022-02-04 11:34:29
334,https://uhnj.org/ACA/index.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Affordable Care Act | University Hospital, Newark, NJ",53,465,,0,0,,0,,0,Affordable Care Act,19,How the Marketplace Works,25,,0,,0,,,,,,,,,,28183,471,14.184,2,,369,204,0,38.27,56,34,0,45,32,0,,,,,ef95cf6549f3e415b28a6cc819ea3a17,0.081,"Wed, 17 Nov 2021 22:56:26 GMT",,,,1.1,https://uhnj.org/ACA/index.htm,2022-02-04 11:34:29
335,https://uhnj.org/about/awards/images/best_hospitals.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,68992,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.026,"Fri, 09 Apr 2021 06:37:31 GMT",,,,1.1,https://uhnj.org/about/awards/images/best_hospitals.png,2022-02-04 11:34:30
336,https://uhnj.org/directory/psychiatry/forensic.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Psychiatry,10,,0,,,,,,,,,,23558,216,11.008,2,,19,3,0,0.56,112,49,0,14,12,0,,,,,7830f6130b3a25ac8dd31d831a7a2823,0.086,"Tue, 01 Feb 2022 17:14:08 GMT",,,,1.1,https://uhnj.org/directory/psychiatry/forensic.htm,2022-02-04 11:34:29
337,https://uhnj.org/epilepsy/html/aboutepilepsy/glossary.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Epilepsy Center | University Hospital, Newark, NJ",49,435,,0,0,,0,,0,The Epilepsy Center,19,Epilepsy Glossary,17,,0,,0,,,,,,,,,,36540,1335,26.954,2,,50,19,0,3.56,93,49,0,10,10,0,,,,,47d43f9ddb09cde6efaa4a6b7adc488b,0.09,"Tue, 26 Oct 2021 13:22:15 GMT",,,,1.1,https://uhnj.org/epilepsy/html/aboutepilepsy/glossary.htm,2022-02-04 11:34:29
338,https://uhnj.org/directory/surgery/trauma.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Surgery,7,,0,,,,,,,,,,26738,446,15.581,2,,19,3,0,0.56,118,55,0,14,12,0,,,,,d7c58bac050f693743aaa71857375d1d,0.027,"Tue, 01 Feb 2022 17:13:47 GMT",,,,1.1,https://uhnj.org/directory/surgery/trauma.htm,2022-02-04 11:34:30
339,https://uhnj.org/braintumor/html/aboutthebrainandtumors/glossary.htm,text/html; charset=UTF-8,200,OK,Indexable,,"University Hospital, Newark, NJ",31,278,,0,0,,0,,0,,0,,0,Glossary,8,,0,,,,,,,,,,43223,1818,30.741,2,,105,20,0,3.75,131,47,0,10,10,0,,,,,979e7c7077a4cb5fc74674e022989433,0.028,"Tue, 26 Oct 2021 13:19:27 GMT",,,,1.1,https://uhnj.org/braintumor/html/aboutthebrainandtumors/glossary.htm,2022-02-04 11:34:30
340,https://uhnj.org/stroke/gold.htm,text/html; charset=iso-8859-1,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,213,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.027,,,,,1.1,https://uhnj.org/stroke/gold.htm,2022-02-04 11:34:30
341,https://uhnj.org/cardiology/index.shtml,text/html; charset=UTF-8,200,OK,Indexable,,"University Hospital, Newark, NJ",31,278,,0,0,,0,,0,Cardiology,10,,0,Department of Cardiology,24,,0,,,,,,,,,,22223,284,14.341,2,,56,23,0,4.32,94,52,0,12,11,0,,,,,968a42b04832fb111458b1944259fae0,0.084,,,,,1.1,https://uhnj.org/cardiology/index.shtml,2022-02-04 11:34:30
342,https://uhnj.org/directory/psychiatry/infant_toddler.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Psychiatry,10,,0,,,,,,,,,,23525,216,11.01,2,,19,3,0,0.56,111,48,0,14,12,0,,,,,9bfa9c2aa947817f9ead1b7c44775e47,0.091,"Tue, 01 Feb 2022 17:14:08 GMT",,,,1.1,https://uhnj.org/directory/psychiatry/infant_toddler.htm,2022-02-04 11:34:30
343,https://uhnj.org/directory/neuro_surg/image-guided_Neurosurgery.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Neurological Surgery,20,Image-Guided Neurosurgery,25,,,,,,,,,,25265,425,16.263,2,,19,3,0,0.56,112,49,0,14,12,0,,,,,1a8534dcccb98d386bbf1bba831ef6cb,0.056,"Tue, 01 Feb 2022 17:13:48 GMT",,,,1.1,https://uhnj.org/directory/neuro_surg/image-guided_Neurosurgery.htm,2022-02-04 11:34:30
344,https://uhnj.org/assets/images/virtual_visit.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,1181702,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.083,"Tue, 11 Jan 2022 17:25:05 GMT",,,,1.1,https://uhnj.org/assets/images/virtual_visit.png,2022-02-04 11:34:30
345,https://uhnj.org/patients/UH-Patient-Welcome-Book_Spanish.pdf?pdf=Guide%20to%20Patient%20Services%20Spanish,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,292,0,0.0,2,,2,2,0,0.38,0,0,0,0,0,0,,,,,,0.083,,https://uhnj.org/patients/handbook.htm?pdf=Guide%20to%20Patient%20Services%20Spanish,HTTP Redirect,,1.1,https://uhnj.org/patients/UH-Patient-Welcome-Book_Spanish.pdf?pdf=Guide%20to%20Patient%20Services%20Spanish,2022-02-04 11:34:30
346,https://uhnj.org/inclusion/lgbtq.htm,text/html; charset=UTF-8,200,OK,Indexable,,"University Hospital, Newark, NJ",31,278,,0,0,,0,,0,Diversity & Inclusion,21,,0,,0,,0,,,,,,,,,,20961,303,14.573,2,,16,4,0,0.75,63,37,0,10,10,0,,,,,ec3761c47d1e8ddd28eb7163934bc9ec,0.026,"Tue, 26 Oct 2021 13:23:32 GMT",,,,1.1,https://uhnj.org/inclusion/lgbtq.htm,2022-02-04 11:34:30
347,https://uhnj.org/cepr/registration.htm,text/html; charset=UTF-8,200,OK,Indexable,,"University Hospital, Newark, NJ",31,278,,0,0,,0,,0,Center for Emergency Preparedness and Response,46,,0,CEPR Course Offerings,21,,0,,,,,,,,,,22138,215,11.414,2,,11,3,0,0.56,63,39,0,23,12,0,,,,,461ed02f6db89bb4e1214907ae02f07,0.025,"Tue, 04 Jan 2022 18:56:01 GMT",,,,1.1,https://uhnj.org/cepr/registration.htm,2022-02-04 11:34:30
348,https://uhnj.org/directory/pediatrics/hypertension.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Pediatrics,10,,0,,,,,,,,,,24216,260,12.084,2,,19,3,0,0.56,110,47,0,14,12,0,,,,,20707f01d6a286e5f7d1a427d4ae1694,0.083,"Tue, 01 Feb 2022 17:14:00 GMT",,,,1.1,https://uhnj.org/directory/pediatrics/hypertension.htm,2022-02-04 11:34:30
349,https://uhnj.org/about/board/bylaws/UH-Bd-of-Directors-bylaws.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,172187,0,0.0,2,,3,3,0,0.56,0,0,0,0,0,0,,,,,,0.026,"Fri, 09 Apr 2021 06:36:32 GMT",,,,1.1,https://uhnj.org/about/board/bylaws/UH-Bd-of-Directors-bylaws.pdf,2022-02-04 11:34:30
350,https://uhnj.org/stroke/contact.htm,text/html; charset=iso-8859-1,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,216,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.025,,,,,1.1,https://uhnj.org/stroke/contact.htm,2022-02-04 11:34:30
351,https://uhnj.org/directory/surgery/index.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Surgery,7,,0,,,,,,,,,,23376,229,11.444,2,,19,3,0,0.56,110,47,0,14,12,0,,,,,f386be91da9334a494e474c0243ed5a3,0.111,"Tue, 01 Feb 2022 17:13:46 GMT",,,,1.1,https://uhnj.org/directory/surgery/index.htm,2022-02-04 11:34:30
352,https://uhnj.org/directory/neurosciences/Neurofibro.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Neurosciences,13,,0,,,,,,,,,,24174,274,12.519,2,,19,3,0,0.56,113,49,0,14,12,0,,,,,7d9fd04156de7f464288abf51ea431cc,0.112,"Tue, 01 Feb 2022 17:13:45 GMT",,,,1.1,https://uhnj.org/directory/neurosciences/Neurofibro.htm,2022-02-04 11:34:30
353,https://uhnj.org/about/awards/images/ana.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,13529,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.024,"Fri, 09 Apr 2021 06:37:31 GMT",,,,1.1,https://uhnj.org/about/awards/images/ana.png,2022-02-04 11:34:30
354,https://uhnj.org/directory/medicine/pulmonary.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Department Directory | University Hospital, Newark, NJ",54,482,,0,0,,0,,0,Department Directory,20,,0,Medicine,8,,0,,,,,,,,,,25914,375,14.778,2,,19,3,0,0.56,116,53,0,14,12,0,,,,,ee488f313deb391784c7a8ce43d9a751,0.031,"Tue, 01 Feb 2022 17:13:55 GMT",,,,1.1,https://uhnj.org/directory/medicine/pulmonary.htm,2022-02-04 11:34:30
355,https://uhnj.org/about/board/members/Strom.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Board of Directors | About the Hospital | University Hospital, Newark, NJ",73,630,,0,0,,0,,0,Board Members,13,,0,,0,,0,,,,,,,,,,26858,1232,34.576,2,,8,2,0,0.38,64,37,0,10,10,0,,,,,1e750ec7b76d92e1f4ce0881ed9ff00e,0.027,"Mon, 13 Dec 2021 15:42:41 GMT",,,,1.1,https://uhnj.org/about/board/members/Strom.htm,2022-02-04 11:34:30
356,https://uhnj.org/specialized_services/ENT/audiology.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Specialized Services | University Hospital, Newark, NJ",54,477,,0,0,,0,,0,Otolaryngology/Head and Neck Surgery,36,,0,Audiology and Electrophysiology,31,,0,,,,,,,,,,23689,719,25.834,2,,27,11,0,2.06,68,40,0,10,10,0,,,,,606d2bfcab4bada7d678b735cc79c4b8,0.026,"Tue, 26 Oct 2021 13:48:49 GMT",,,,1.1,https://uhnj.org/specialized_services/ENT/audiology.htm,2022-02-04 11:34:30
357,https://uhnj.org/auxiliary/who.htm,text/html; charset=UTF-8,200,OK,Indexable,,"University Hospital, Newark, NJ",31,278,,0,0,,0,,0,University Hospital Auxiliary,29,,0,Who We Are,10,,0,,,,,,,,,,19346,149,10.394,2,,31,7,0,1.31,62,36,0,10,10,0,,,,,1f2eca667b8710d2b4eda8f2de72a246,0.027,"Tue, 26 Oct 2021 13:19:03 GMT",,,,1.1,https://uhnj.org/auxiliary/who.htm,2022-02-04 11:34:30
358,https://uhnj.org/press_room/UH-NPS-Press-Release.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,314106,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.028,"Fri, 09 Apr 2021 06:47:58 GMT",,,,1.1,https://uhnj.org/press_room/UH-NPS-Press-Release.pdf,2022-02-04 11:34:30
