"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.stvincenthospital.com/services/oncology/oncology-rehabilitation/oncology-speech-therapy","text/html; charset=utf-8","200","OK","Indexable","","Speech Therapy for Cancer Rehabilitation Services","49","451","Providing speech therapy as part of St. Vincent's for patient-centered, comprehensive cancer rehab in Worcester, MA","115","730","Cancer Speech Therapy","21","Oncology Speech Therapy","23","","0","Lymphedema Treatment","20","Learn More","10","","","","https://www.stvincenthospital.com/services/oncology/oncology-rehabilitation/oncology-speech-therapy","","","","","","66872","515","6.381","2","","8","5","0.450","50","30","2","2","","","","","46b12a62dd6cc6dca26554e66daea6cb","0.463","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/oncology/oncology-rehabilitation/oncology-speech-therapy","2021-09-17 14:24:19"
"https://www.stvincenthospital.com/patients/our-response-to-covid-19/frequently-asked-questions","text/html; charset=utf-8","200","OK","Indexable","","Frequently Asked Questions About COVID-19","41","402","Read the COVID-19 FAQ.  Find answers to questions about COVID-19.","65","439","","0","Frequently Asked Questions","26","","0","Answers to Questions About COVID-19","35","Additional Information","22","","","","https://www.stvincenthospital.com/patients/our-response-to-covid-19/frequently-asked-questions","","","","","","79897","897","7.884","2","","5","3","0.270","39","25","7","7","","","","","c8e1fa46d6fe7b10866635db36aaca36","0.360","","","","","HTTP/1.1","https://www.stvincenthospital.com/patients/our-response-to-covid-19/frequently-asked-questions","2021-09-17 14:24:19"
"https://www.stvincenthospital.com/healthy-living/corporate-content/afib-causes-symptoms-treatments-and-reducing-your-risk","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","AFib: Causes, Symptoms, Treatments and Reducing Your Risk","57","555","AFib is a type of irregular heartbeat that is more common in older adults. Learn more about its symptoms, treatment options and ways to reduce your risk here.","158","981","","0","Healthy Living","14","AFib: Causes, Symptoms, Treatments and Reducing Your Risk","57","What Happens During an AFib Attack?","35","What Causes AFib?","17","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/afib-causes-symptoms-treatments-and-reducing-your-risk","","","","","","90949","641","5.233","2","","6","2","0.180","45","26","3","3","","","","","a784cca21d97dea6b1e77db6dc6bdb7","0.248","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/afib-causes-symptoms-treatments-and-reducing-your-risk","2021-09-17 14:24:19"
"https://www.stvincenthospital.com/healthy-living/corporate-content/is-coffee-good-for-you","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Is Coffee Good for You | Healthy Living","39","341","Many of us wouldn’t think of starting our day without a steaming cup of our favorite blend. In terms of our health, though, is this a good thing? ","146","867","","0","Healthy Living","14","Is Coffee Good for You?","23","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/is-coffee-good-for-you","","","","","","78399","715","6.469","2","","6","2","0.180","45","26","3","3","","","","","c85a425009e73a18c3a24d158df291c6","0.236","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/is-coffee-good-for-you","2021-09-17 14:24:19"
"https://www.stvincenthospital.com/news/newsroom/a-98-year-old-covid-19-survivor-is-named-a-worcester-healthcare-hero-after-being-discharged-from-saint-vincent-hospital","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","A 98-Year-Old COVID-19 Survivor is Named a Worcester Healthcare Hero After Being Discharged from Saint Vincent Hospital","119","1105","A 98-Year-Old COVID-19 Survivor is Named a Worcester Healthcare Hero After Being Discharged from Saint Vincent Hospital","119","781","Blogs","5","News","4","A 98-Year-Old COVID-19 Survivor is Named a Worcester Healthcare Hero After Being Discharged from Saint Vincent Hospital","119","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/a-98-year-old-covid-19-survivor-is-named-a-worcester-healthcare-hero-after-being-discharged-from-saint-vincent-hospital","","","","","","67091","281","3.773","2","","6","2","0.180","43","25","2","2","","","","","f2b371498e92e18477f2b9616d020af9","0.195","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/a-98-year-old-covid-19-survivor-is-named-a-worcester-healthcare-hero-after-being-discharged-from-saint-vincent-hospital","2021-09-17 14:24:19"
"https://www.stvincenthospital.com/health-professionals/radiology-residency/fellowship-placements","text/html; charset=utf-8","200","OK","Indexable","","Fellowship Placements","21","203","","0","0","","0","Fellowship Placements","21","","0","2021","4","2020","4","","","","https://www.stvincenthospital.com/health-professionals/radiology-residency/fellowship-placements","","","","","","48381","292","6.300","2","","15","12","1.070","46","30","2","2","","","","","f4593860c52796b3d4086c17ea5dcfe0","0.241","","","","","HTTP/1.1","https://www.stvincenthospital.com/health-professionals/radiology-residency/fellowship-placements","2021-09-17 14:24:19"
"https://www.stvincenthospital.com/healthy-living/corporate-content/complications-giving-birth-levels-of-nicu","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Complications Giving Birth – Levels of NICU","43","389","Pregnant women may have heard the term NICU, which stands for neonatal intensive care unit. When there are complications giving birth, a baby may require special care in the NICU. ","180","1135","","0","Healthy Living","14","Complications Giving Birth – Levels of NICU","43","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/complications-giving-birth-levels-of-nicu","","","","","","79010","756","6.774","2","","6","2","0.180","45","26","3","3","","","","","2da22b29750d1f68d54ef7c6743377c5","0.282","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/complications-giving-birth-levels-of-nicu","2021-09-17 14:24:19"
"https://www.stvincenthospital.com/healthy-living/corporate-content/bullying-in-children","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Bullying In Children | Four Types of Bullying","45","388","Aside from a medical crisis, there are few things that can make a parent feel more helpless and heartbroken than watching their child endure the anguish of bullying.","165","1010","","0","Healthy Living","14","Bullying In Children","20","What Is Bullying? ","18","Four Types of Bullying                       ","45","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/bullying-in-children","","","","","","79998","758","6.561","2","","6","2","0.180","45","26","3","3","","","","","5752f170e8760abca1005958a10b3fb2","0.241","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/bullying-in-children","2021-09-17 14:24:19"
"https://www.stvincenthospital.com/patients/payment-plan-agreements","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospital Payment Plan Agreements","46","434","Our Payment Plan Agreements are for treatments and procedures that are either unexpected or planned – either elective or required.","130","821","Payment Plan Agreements","23","Payment Plan Agreements","23","","0","Take Care of Your Health","24","Email this Information","22","","","","https://www.stvincenthospital.com/patients/payment-plan-agreements","","","","","","60365","596","7.556","2","","10","5","0.450","44","25","2","2","","","","","7608f8c029bf48a3139d27b2058fccde","0.052","","","","","HTTP/1.1","https://www.stvincenthospital.com/patients/payment-plan-agreements","2021-09-17 14:24:20"
"https://www.stvincenthospital.com/healthy-living/corporate-content/have-gum-disease-will-travel-possibly-to-your-heart","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Have Gum Disease, Will Travel… Possibly to your Heart","53","495","Periodontal disease and cardiovascular disease are related. Read this article to learn what periodontal disease is, warning signs and increased risks for this condition, treatments and prevention and how it could trigger heart disease. Stay safe!","246","1508","","0","Healthy Living","14","Have Gum Disease, Will Travel… Possibly to your Heart","53","What is Periodontal Disease?","28","What Are the Warning Signs of Periodontal Disease?","50","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/have-gum-disease-will-travel-possibly-to-your-heart","","","","","","79767","752","6.831","2","","6","2","0.180","45","26","3","3","","","","","8b930b82298b9eb40efc5f75ebcb0146","0.229","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/have-gum-disease-will-travel-possibly-to-your-heart","2021-09-17 14:24:20"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-launches-covid-safety-standards-for-reopening","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Launches “COVID SAFETY” Standards for Reopening","70","675","Saint Vincent Hospital Launches COVID SAFETY Standards for Reopening","68","464","Blogs","5","News","4","Saint Vincent Hospital Launches “COVID SAFETY” Standards for Reopening","70","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-launches-covid-safety-standards-for-reopening","","","","","","71720","609","6.607","2","","6","2","0.180","43","25","2","2","","","","","29113cfccfa8763917691ccb59c8cd12","0.185","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-launches-covid-safety-standards-for-reopening","2021-09-17 14:24:20"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-names-nurse-of-the-month-winner-may-2018","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Names Nurse of the Month Winner May 2018","63","599","Saint Vincent Hospital Names Nurse of the Month Winner May 2018","63","421","Blogs","5","News","4","Saint Vincent Hospital Names Nurse of the Month Winner May 2018","63","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-names-nurse-of-the-month-winner-may-2018","","","","","","68873","429","4.925","2","","6","2","0.180","43","25","3","3","","","","","95b6c9b7d29999bc4b30f499252cf2ab","0.190","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-names-nurse-of-the-month-winner-may-2018","2021-09-17 14:24:20"
"https://www.stvincenthospital.com/healthy-living/corporate-content/joint-replacement-surgery-what-you-need-to-know","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Joint Replacement Surgery – What You Need to Know","49","477","If your doctor recommends joint replacement surgery, it helps to know what to expect. Joint replacement surgery involves replacing a damaged joint with a new one called a prosthesis. ","183","1133","","0","Healthy Living","14","Joint Replacement Surgery – What You Need to Know","49","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/joint-replacement-surgery-what-you-need-to-know","","","","","","79235","701","6.506","2","","6","2","0.180","45","26","3","3","","","","","9da00d2bb6ab296d1fb43bec6d1796f0","0.242","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/joint-replacement-surgery-what-you-need-to-know","2021-09-17 14:24:20"
"https://www.stvincenthospital.com/healthy-living/corporate-content/diabetes-care-recognizing-and-preventing-chronic-foot-wounds","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Diabetes Care: Recognizing and Preventing Chronic Foot Wounds","61","585","Diabetes care includes watching for wounds that don’t heal properly. Foot wounds are a diabetic complication that may be easy to ignore when feeling sensation isn’t 100 percent due to neuropathy. ","196","1221","","0","Healthy Living","14","Diabetes Care: Recognizing and Preventing Chronic Foot Wounds","61","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/diabetes-care-recognizing-and-preventing-chronic-foot-wounds","","","","","","79257","820","7.033","2","","6","2","0.180","45","26","3","3","","","","","b9226f68c167e17c22e373ebc1ce2699","0.256","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/diabetes-care-recognizing-and-preventing-chronic-foot-wounds","2021-09-17 14:24:20"
"https://www.stvincenthospital.com/healthy-living/corporate-content/how-covid-19-vaccines-work","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","How COVID-19 Vaccines Work","26","274","COVID-19 vaccines help our bodies develop immunity to the virus that causes COVID-19 without us having to get the illness. Different types of vaccines work in different ways to offer protection.","194","1201","","0","Healthy Living","14","How COVID-19 Vaccines Work","26","Types of Vaccines","17","Most COVID-19 Vaccines Require More Than One Shot","49","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/how-covid-19-vaccines-work","","","","","","83661","824","6.968","2","","7","3","0.270","45","26","4","4","","","","","6e0cee90ebcd06ec906d9b3f9c8442c0","0.266","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/how-covid-19-vaccines-work","2021-09-17 14:24:20"
