"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_icon-container.0d5a127b9eeed000b3a926e0449c5220.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","315","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.351","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_icon-container.0d5a127b9eeed000b3a926e0449c5220.svg","2022-01-31 15:14:45"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_card-bg-4.35730c50f3a8f06913e8e9b508ddf991.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","994","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.360","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_card-bg-4.35730c50f3a8f06913e8e9b508ddf991.svg","2022-01-31 15:14:45"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_pin.fc3ca1b1d91220c3aa5a3b01fbd08e9d.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","534","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.241","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_pin.fc3ca1b1d91220c3aa5a3b01fbd08e9d.svg","2022-01-31 15:14:46"
"https://www.uwhealth.org/onlineservices/greetingcards/resources/thumbnail/card_rainbow_18.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.188","","","","","1.1","https://www.uwhealth.org/onlineservices/greetingcards/resources/thumbnail/card_rainbow_18.jpg","2022-01-31 15:14:46"
"https://www.uwhealth.org/files/uwhealth/docs/pdf6/immunization_screening.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","4","2","0","0.370","0","0","0","0","0","0","","","","","","0.194","Mon, 15 Oct 2018 14:50:52 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf6/immunization_screening.pdf","2022-01-31 15:14:46"
"https://www.uwhealth.org/about-us/partners-in-care","text/html; charset=UTF-8","200","OK","Indexable","","Partners In Care | UW Health","28","257","Working together with UnityPoint Health-Meriter, UW Health combines its strengths to better serve Southern Wisconsin. Learn more about our partnership.","151","957","uw health and unitypoint health-meriter","39","Partners in care","16","","0","Notice","6","About us","8","","","","","https://www.uwhealth.org/about-us/partners-in-care","","","","","","131545","474","3.259","2","","7","3","0","0.560","73","25","0","22","12","0","","","","","257f148cc05d939ec8b552e8a112c9e0","0.438","","","","","1.1","https://www.uwhealth.org/about-us/partners-in-care","2022-01-31 15:14:45"
"https://www.uwhealth.org/conditions/pediatric-hodgkin-lymphoma","text/html; charset=UTF-8","200","OK","Indexable","","Pediatric Hodgkin lymphoma, treatment | Conditions | UW Health","62","571","UW Health Kids offers the latest treatments for all types of pediatric cancers including pediatric Hodgkin lymphoma. Learn more about our treatment options.","156","965","Pediatric, cancer, oncology, cancer doctor Wisconsin, childhood cancer, children’s cancer, cancer car kids Wisconsin, cancer care children Wisconsin, Hodgkin lymphoma, pediatric Hodgkin lymphoma, Reed-Sternberg cells, pediatric lymph node cancers","246","Pediatric Hodgkin lymphoma: Nationally recognized expertise","59","","0","Notice","6","Pediatric Hodgkin lymphoma","26","","","","","https://www.uwhealth.org/conditions/pediatric-hodgkin-lymphoma","","","","","","257726","910","2.674","2","","15","6","0","1.120","83","32","0","38","24","0","","","","","519395a1437887c860c1ccc24299a89","0.400","","","","","1.1","https://www.uwhealth.org/conditions/pediatric-hodgkin-lymphoma","2022-01-31 15:14:45"
"https://www.uwhealth.org/files/uwhealth/docs/recent/MyChart_EP-872494-21_Virtual-Video-Appointments-Desktop.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","2","2","0","0.370","0","0","0","0","0","0","","","","","","0.232","Fri, 31 Dec 2021 17:45:28 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/recent/MyChart_EP-872494-21_Virtual-Video-Appointments-Desktop.pdf","2022-01-31 15:14:46"
"https://www.uwhealth.org/conditions-and-services/category/ear-nose-throat","text/html; charset=UTF-8","200","OK","Indexable","","Conditions, Treatments and Services | UW Health","47","439","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","","0","","0","Notice","6","","0","","","","","https://www.uwhealth.org/conditions-and-services/category/ear-nose-throat","","","","","","226546","415","1.731","2","","22","20","0","3.750","127","53","0","22","12","0","","","","","888ae93afea80af884f480318e70d011","0.648","","","","","1.1","https://www.uwhealth.org/conditions-and-services/category/ear-nose-throat","2022-01-31 15:14:45"
"https://www.uwhealth.org/conditions-and-services/category/bone-muscle-joint","text/html; charset=UTF-8","200","OK","Indexable","","Conditions, Treatments and Services | UW Health","47","439","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","","0","","0","Notice","6","","0","","","","","https://www.uwhealth.org/conditions-and-services/category/bone-muscle-joint","","","","","","253900","680","2.397","2","","22","20","0","3.750","225","88","0","22","12","0","","","","","b4897e3f0d0df2e8acaeaa80fa80936f","0.485","","","","","1.1","https://www.uwhealth.org/conditions-and-services/category/bone-muscle-joint","2022-01-31 15:14:46"
"https://www.uwhealth.org/_next/static/chunks/pages/services/%5B%5B...slug%5D%5D-ae7423bee176d6950f46.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","760","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.245","","","","","1.1","https://www.uwhealth.org/_next/static/chunks/pages/services/%5B%5B...slug%5D%5D-ae7423bee176d6950f46.js","2022-01-31 15:14:47"
"https://www.uwhealth.org/files/uwhealth/docs/cancer/clinical-trials-at-uw-carbone.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.251","Mon, 12 Apr 2021 20:37:45 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/cancer/clinical-trials-at-uw-carbone.pdf","2022-01-31 15:14:47"
"https://www.uwhealth.org/onlineservices/greetingcards/resources/thumbnail/card_winter-val-candy_42.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.204","","","","","1.1","https://www.uwhealth.org/onlineservices/greetingcards/resources/thumbnail/card_winter-val-candy_42.jpg","2022-01-31 15:14:47"
"https://www.uwhealth.org/conditions-and-services/category/transplant","text/html; charset=UTF-8","200","OK","Indexable","","Conditions, Treatments and Services | UW Health","47","439","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","","0","","0","Notice","6","","0","","","","","https://www.uwhealth.org/conditions-and-services/category/transplant","","","","","","233029","452","1.927","2","","22","20","0","3.750","148","60","0","22","12","0","","","","","105010b75fcca2fdb43421e6222c3efa","0.450","","","","","1.1","https://www.uwhealth.org/conditions-and-services/category/transplant","2022-01-31 15:14:47"
"https://www.uwhealth.org/services/breast-center","text/html; charset=UTF-8","200","OK","Indexable","","Breast Center Services | Conditions, Treatments and Services | UW Health","72","657","Each year, thousands of people rely on the expertise of UW Health’s Breast Center team. Learn more about our breast health services here.","137","871","breast health services","22","Breast Center: Your breast health is our top priority","53","","0","Notice","6","A healthy you: Prevention and screening","39","index,follow","","","","https://www.uwhealth.org/services/breast-center","","","","","","2713938","1024","0.282","2","","29","10","0","1.870","92","31","0","26","16","0","","","","","5c2a95c43def5b96d8cea1ff191cb29c","0.609","","","","","1.1","https://www.uwhealth.org/services/breast-center","2022-01-31 15:14:46"
"https://www.uwhealth.org/es/billing-insurance","text/html; charset=UTF-8","200","OK","Indexable","","Facturación y seguro | UW Health","32","298","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","Facturación y seguros: ¿Cómo pagar su factura?","46","","0","Notice","6","Entendiendo su factura","22","","","","","https://www.uwhealth.org/es/billing-insurance","","","","","","260937","3854","9.634","2","","65","24","0","4.490","113","45","0","27","16","0","","","","","71bb1dd0b509bcef380cca21cdc14d2d","0.377","","","","","1.1","https://www.uwhealth.org/es/billing-insurance","2022-01-31 15:14:47"
"https://www.uwhealth.org/onlineservices/greetingcards/images/img_ecards_steps_01.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","2443","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.208","Fri, 29 Oct 2021 21:05:48 GMT","","","","1.1","https://www.uwhealth.org/onlineservices/greetingcards/images/img_ecards_steps_01.png","2022-01-31 15:14:48"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_chevron-down.6787b48147da7df40f07f4afa1c06f95.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","163","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.275","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_chevron-down.6787b48147da7df40f07f4afa1c06f95.svg","2022-01-31 15:14:48"
"https://www.uwhealth.org/patient-guid41es/medical-records-billing/hipaa-and-patient-privacy-information/10176","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","16","16","0","3.000","0","0","0","0","0","0","","","","","","0.630","","https://www.uwhealth.org/","HTTP Redirect","","1.1","https://www.uwhealth.org/patient-guid41es/medical-records-billing/hipaa-and-patient-privacy-information/10176","2022-01-31 15:14:48"
"https://www.uwhealth.org/onlineservices/greetingcards/css/ecards.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1835","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.083","Fri, 29 Oct 2021 21:05:48 GMT","","","","1.1","https://www.uwhealth.org/onlineservices/greetingcards/css/ecards.css","2022-01-31 15:14:48"
"https://www.uwhealth.org/conditions/neck-pain","text/html; charset=UTF-8","200","OK","Indexable","","Doctors for Neck Pain, Specialists & Treatment | Conditions | UW Health","71","636","The neck pain specialists at UW Health diagnose, treat and manage all types of neck pain. Learn more about our available treatment options here.","144","905","neck pain doctor,neck pain specialist,treatment for neck pain","61","Neck pain: Relief for your neck pain","36","","0","Notice","6","Relief for your neck pain","25","index,follow","","","","https://www.uwhealth.org/conditions/neck-pain","","","","","","240268","848","2.539","2","","12","4","0","0.750","81","30","0","24","14","0","","","","","53b553b196366d9093cf30981d6296cd","0.346","","","","","1.1","https://www.uwhealth.org/conditions/neck-pain","2022-01-31 15:14:48"
"https://www.uwhealth.org/files/uwhealth/docs/recent/nsa-disclosure-notice.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","2","2","0","0.370","0","0","0","0","0","0","","","","","","0.217","Mon, 03 Jan 2022 16:34:06 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/recent/nsa-disclosure-notice.pdf","2022-01-31 15:14:49"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_clock.9e0d1b5f9595f0ab0f016025f4762b82.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","366","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.292","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_clock.9e0d1b5f9595f0ab0f016025f4762b82.svg","2022-01-31 15:14:49"
"https://www.uwhealth.org/conditions-and-services/category/eye-care","text/html; charset=UTF-8","200","OK","Indexable","","Conditions, Treatments and Services | UW Health","47","439","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","","0","","0","Notice","6","","0","","","","","https://www.uwhealth.org/conditions-and-services/category/eye-care","","","","","","220173","303","1.433","2","","22","20","0","3.750","105","50","0","22","12","0","","","","","a08ae7c6ddd1992b4fea48d62f48e172","0.416","","","","","1.1","https://www.uwhealth.org/conditions-and-services/category/eye-care","2022-01-31 15:14:49"
